,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,state,time
7454,-36.059,147.696,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,318.1,113.1,N,Victoria,2019-12
7455,-36.061,147.685,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,313.4,110.4,N,Victoria,2019-12
7456,-36.063,147.673,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,310.5,129.6,N,Victoria,2019-12
7457,-36.065,147.661,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,311.2,175.2,N,Victoria,2019-12
7458,-36.067,147.649,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,312.7,323.8,N,Victoria,2019-12
7459,-36.069,147.638,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,306.8,132.6,N,Victoria,2019-12
7460,-36.071,147.626,low,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,23,6.0NRT,299.1,6.9,N,Victoria,2019-12
7461,-35.648,150.05,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,304.9,152.4,N,New South Wales,2019-12
7462,-35.651,150.034,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,322.3,734.2,N,New South Wales,2019-12
7463,-35.653,150.019,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,311.7,181.7,N,New South Wales,2019-12
7464,-35.656,150.005,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,306.4,70.6,N,New South Wales,2019-12
7465,-35.659,149.99,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,307.0,88.5,N,New South Wales,2019-12
7466,-35.661,149.974,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,309.7,185.8,N,New South Wales,2019-12
7467,-35.664,149.959,moderate,1.3,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,301.0,34.2,N,New South Wales,2019-12
7468,-36.042,147.742,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,313.0,403.7,N,Victoria,2019-12
7469,-36.044,147.73,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,318.9,408.3,N,Victoria,2019-12
7470,-36.046,147.717,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,310.9,73.5,N,Victoria,2019-12
7471,-36.048,147.705,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,312.9,94.4,N,Victoria,2019-12
7472,-36.05,147.694,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,317.6,131.4,N,Victoria,2019-12
7473,-36.052,147.683,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,309.7,89.3,N,Victoria,2019-12
7474,-36.054,147.671,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,303.4,49.1,N,Victoria,2019-12
7475,-36.056,147.659,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,302.6,49.2,N,Victoria,2019-12
7476,-36.058,147.647,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,303.7,62.5,N,Victoria,2019-12
7477,-36.059,147.635,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,304.1,63.8,N,Victoria,2019-12
7478,-35.635,150.062,low,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,86,6.0NRT,299.9,19.2,N,New South Wales,2019-12
7479,-35.637,150.047,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,314.0,740.4,N,New South Wales,2019-12
7480,-35.64,150.031,high,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,357.4,2516.6,N,New South Wales,2019-12
7481,-35.643,150.016,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,319.8,617.7,N,New South Wales,2019-12
7482,-35.646,150.001,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,309.5,109.5,N,New South Wales,2019-12
7483,-35.648,149.987,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,307.9,88.7,N,New South Wales,2019-12
7484,-35.651,149.971,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,309.2,123.9,N,New South Wales,2019-12
7485,-35.654,149.956,moderate,1.3,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,304.4,58.7,N,New South Wales,2019-12
7486,-36.033,147.74,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,301.4,73.4,N,Victoria,2019-12
7487,-36.035,147.728,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,311.5,193.9,N,Victoria,2019-12
7488,-36.037,147.715,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,310.0,73.8,N,Victoria,2019-12
7489,-36.039,147.703,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,313.6,85.4,N,Victoria,2019-12
7490,-36.041,147.692,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,315.3,129.6,N,Victoria,2019-12
7491,-36.043,147.681,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,304.7,50.5,N,Victoria,2019-12
7492,-36.045,147.669,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,302.4,25.2,N,Victoria,2019-12
7493,-36.046,147.657,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,304.0,42.3,N,Victoria,2019-12
7494,-36.048,147.645,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,306.1,80.9,N,Victoria,2019-12
7495,-36.05,147.633,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,318.4,423.9,N,Victoria,2019-12
7496,-36.052,147.621,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,302.4,63.1,N,Victoria,2019-12
7497,-35.622,150.074,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,301.4,33.0,N,New South Wales,2019-12
7498,-35.624,150.059,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,311.3,426.2,N,New South Wales,2019-12
7499,-35.627,150.044,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,311.5,410.1,N,New South Wales,2019-12
7500,-35.63,150.028,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,315.9,419.7,N,New South Wales,2019-12
7501,-35.633,150.013,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,309.0,146.8,N,New South Wales,2019-12
7502,-35.635,149.998,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,307.8,95.8,N,New South Wales,2019-12
7503,-35.638,149.984,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,309.4,105.4,N,New South Wales,2019-12
7504,-35.641,149.969,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,307.9,72.1,N,New South Wales,2019-12
7505,-35.644,149.954,moderate,1.3,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,305.3,53.3,N,New South Wales,2019-12
7506,-35.646,149.938,moderate,1.3,1.1,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,301.4,27.0,N,New South Wales,2019-12
7507,-36.024,147.738,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,301.2,38.3,N,Victoria,2019-12
7508,-36.026,147.725,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,309.5,102.9,N,Victoria,2019-12
7509,-36.028,147.713,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,307.2,46.1,N,Victoria,2019-12
7510,-36.03,147.701,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,311.0,64.6,N,Victoria,2019-12
7511,-36.031,147.69,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,312.1,92.8,N,Victoria,2019-12
7512,-36.033,147.678,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,304.0,36.3,N,Victoria,2019-12
7513,-36.035,147.666,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,306.4,64.7,N,Victoria,2019-12
7514,-36.037,147.654,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,309.2,110.8,N,Victoria,2019-12
7515,-36.039,147.642,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,310.0,138.8,N,Victoria,2019-12
7516,-36.041,147.631,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,312.1,243.3,N,Victoria,2019-12
7517,-36.043,147.619,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,308.1,143.1,N,Victoria,2019-12
7518,-36.045,147.607,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,300.1,24.0,N,Victoria,2019-12
7519,-35.611,150.07,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,301.4,39.2,N,New South Wales,2019-12
7520,-35.614,150.055,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,300.6,20.1,N,New South Wales,2019-12
7521,-35.617,150.041,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,300.6,27.5,N,New South Wales,2019-12
7522,-35.62,150.025,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,302.9,52.3,N,New South Wales,2019-12
7523,-35.623,150.009,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,301.9,17.6,N,New South Wales,2019-12
7524,-35.625,149.995,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,305.6,58.6,N,New South Wales,2019-12
7525,-35.628,149.981,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,310.1,129.8,N,New South Wales,2019-12
7526,-35.631,149.966,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,308.4,93.5,N,New South Wales,2019-12
7527,-35.633,149.951,moderate,1.3,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,305.8,55.8,N,New South Wales,2019-12
7528,-35.636,149.935,moderate,1.3,1.1,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,303.2,43.0,N,New South Wales,2019-12
7529,-36.014,147.736,low,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,90,6.0NRT,298.3,9.9,N,Victoria,2019-12
7530,-36.016,147.723,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,302.6,46.0,N,Victoria,2019-12
7531,-36.018,147.711,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,306.1,44.5,N,Victoria,2019-12
7532,-36.02,147.7,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,307.1,59.9,N,Victoria,2019-12
7533,-36.022,147.688,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,302.2,33.5,N,Victoria,2019-12
7534,-36.024,147.676,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,303.6,39.0,N,Victoria,2019-12
7535,-36.026,147.664,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,312.1,133.8,N,Victoria,2019-12
7536,-36.028,147.652,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,315.6,212.5,N,Victoria,2019-12
7537,-36.03,147.64,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,309.9,195.9,N,Victoria,2019-12
7538,-36.032,147.628,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,306.1,110.2,N,Victoria,2019-12
7539,-36.034,147.616,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,308.3,123.2,N,Victoria,2019-12
7540,-36.035,147.605,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,302.5,68.2,N,Victoria,2019-12
7541,-35.615,149.992,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,69,6.0NRT,302.5,14.2,N,New South Wales,2019-12
7542,-35.618,149.978,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,305.5,54.7,N,New South Wales,2019-12
7543,-35.62,149.962,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,305.3,45.2,N,New South Wales,2019-12
7544,-35.623,149.947,moderate,1.3,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,97,6.0NRT,303.5,23.3,N,New South Wales,2019-12
7545,-35.626,149.931,moderate,1.3,1.1,2019-12-30,1970-01-01 00:00:00.000001310,T,99,6.0NRT,302.6,21.3,N,New South Wales,2019-12
7546,-36.005,147.733,low,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,299.0,53.5,N,Victoria,2019-12
7547,-36.007,147.721,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,300.5,38.1,N,Victoria,2019-12
7548,-36.009,147.709,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,300.8,28.9,N,Victoria,2019-12
7549,-36.011,147.698,low,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,299.6,17.2,N,Victoria,2019-12
7550,-36.013,147.686,low,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,61,6.0NRT,298.5,9.2,N,Victoria,2019-12
7551,-36.015,147.674,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,307.2,79.4,N,Victoria,2019-12
7552,-36.017,147.661,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,325.5,361.3,N,Victoria,2019-12
7553,-36.019,147.65,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,319.4,278.5,N,Victoria,2019-12
7554,-36.021,147.638,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,307.5,114.5,N,Victoria,2019-12
7555,-36.023,147.626,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,300.8,25.2,N,Victoria,2019-12
7556,-36.024,147.614,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,302.8,49.1,N,Victoria,2019-12
7557,-36.026,147.603,low,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,296.3,29.4,N,Victoria,2019-12
7558,-36.028,147.591,very low,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,289.8,16.5,N,Victoria,2019-12
7559,-36.03,147.579,very low,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,58,6.0NRT,288.6,9.4,N,Victoria,2019-12
7560,-35.607,149.974,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,303.1,25.1,N,New South Wales,2019-12
7561,-35.61,149.959,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,96,6.0NRT,303.0,19.5,N,New South Wales,2019-12
7562,-35.616,149.927,moderate,1.3,1.1,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,302.5,24.2,N,New South Wales,2019-12
7563,-35.619,149.912,moderate,1.3,1.1,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,300.3,56.4,N,New South Wales,2019-12
7564,-36.002,147.695,low,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,98,6.0NRT,299.9,14.6,N,Victoria,2019-12
7565,-36.004,147.683,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,303.8,32.7,N,Victoria,2019-12
7566,-36.006,147.671,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,306.9,70.2,N,Victoria,2019-12
7567,-36.007,147.659,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,326.8,945.5,N,Victoria,2019-12
7568,-36.009,147.647,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,316.8,628.2,N,Victoria,2019-12
7569,-36.011,147.635,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,308.3,174.4,N,Victoria,2019-12
7570,-36.013,147.623,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,304.9,89.6,N,Victoria,2019-12
7571,-36.015,147.612,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,302.7,43.1,N,Victoria,2019-12
7572,-36.017,147.6,low,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,294.5,27.7,N,Victoria,2019-12
7573,-36.019,147.588,very low,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,288.2,21.4,N,Victoria,2019-12
7574,-36.021,147.577,low,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,67,6.0NRT,291.0,11.2,N,Victoria,2019-12
7575,-35.6,149.956,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,99,6.0NRT,302.4,19.1,N,New South Wales,2019-12
7576,-35.606,149.924,moderate,1.3,1.1,2019-12-30,1970-01-01 00:00:00.000001310,T,94,6.0NRT,301.2,20.8,N,New South Wales,2019-12
7577,-35.609,149.909,moderate,1.3,1.1,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,302.4,146.2,N,New South Wales,2019-12
7578,-35.99,147.705,low,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,97,6.0NRT,298.7,12.9,N,Victoria,2019-12
7579,-35.992,147.692,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,304.3,50.1,N,Victoria,2019-12
7580,-35.994,147.68,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,305.7,64.6,N,Victoria,2019-12
7581,-35.996,147.668,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,305.2,54.3,N,Victoria,2019-12
7582,-35.998,147.657,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,305.0,65.4,N,Victoria,2019-12
7583,-36.0,147.645,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,302.6,40.2,N,Victoria,2019-12
7584,-36.002,147.633,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,311.8,225.0,N,Victoria,2019-12
7585,-36.004,147.621,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,308.3,186.0,N,Victoria,2019-12
7586,-36.006,147.61,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,303.3,91.6,N,Victoria,2019-12
7587,-36.008,147.598,low,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,299.3,44.3,N,Victoria,2019-12
7588,-36.01,147.586,low,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,298.9,77.4,N,Victoria,2019-12
7589,-36.012,147.574,low,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,85,6.0NRT,294.0,15.0,N,Victoria,2019-12
7590,-35.602,149.967,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,60,6.0NRT,302.1,15.7,N,New South Wales,2019-12
7591,-35.605,149.951,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,12,6.0NRT,302.1,13.5,N,New South Wales,2019-12
7592,-35.611,149.92,moderate,1.3,1.1,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,303.3,79.2,N,New South Wales,2019-12
7593,-35.614,149.905,low,1.3,1.1,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,299.6,63.3,N,New South Wales,2019-12
7594,-35.986,147.698,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,303.4,55.5,N,Victoria,2019-12
7595,-35.988,147.685,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,305.0,56.9,N,Victoria,2019-12
7596,-35.99,147.674,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,304.3,56.7,N,Victoria,2019-12
7597,-35.992,147.662,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,305.1,60.8,N,Victoria,2019-12
7598,-35.994,147.65,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,303.1,53.5,N,Victoria,2019-12
7599,-35.996,147.638,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,307.0,104.4,N,Victoria,2019-12
7600,-35.998,147.626,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,311.1,189.1,N,Victoria,2019-12
7601,-35.999,147.615,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,302.0,51.0,N,Victoria,2019-12
7602,-36.001,147.603,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,301.5,55.1,N,Victoria,2019-12
7603,-36.003,147.591,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,306.2,104.1,N,Victoria,2019-12
7604,-36.005,147.579,low,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,294.0,37.9,N,Victoria,2019-12
7605,-35.595,149.948,moderate,1.4,1.2,2019-12-30,1970-01-01 00:00:00.000001310,T,41,6.0NRT,301.6,15.4,N,New South Wales,2019-12
7606,-35.601,149.917,moderate,1.3,1.1,2019-12-30,1970-01-01 00:00:00.000001310,T,93,6.0NRT,300.8,24.6,N,New South Wales,2019-12
7607,-35.603,149.902,moderate,1.3,1.1,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,300.2,58.2,N,New South Wales,2019-12
7608,-35.977,147.695,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,300.7,37.9,N,Victoria,2019-12
7609,-35.979,147.683,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,307.5,103.6,N,Victoria,2019-12
7610,-35.981,147.671,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,303.0,32.6,N,Victoria,2019-12
7611,-35.983,147.66,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,302.9,33.6,N,Victoria,2019-12
7612,-35.984,147.648,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,301.5,25.5,N,Victoria,2019-12
7613,-35.986,147.636,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,307.7,116.3,N,Victoria,2019-12
7614,-35.988,147.625,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,314.6,255.2,N,Victoria,2019-12
7615,-35.99,147.613,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,303.3,62.1,N,Victoria,2019-12
7616,-35.992,147.601,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,308.2,182.3,N,Victoria,2019-12
7617,-35.994,147.589,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,300.3,70.9,N,Victoria,2019-12
7618,-35.996,147.578,low,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,64,6.0NRT,292.3,9.8,N,Victoria,2019-12
7619,-35.593,149.899,moderate,1.3,1.1,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,302.6,74.0,N,New South Wales,2019-12
7620,-35.596,149.884,low,1.3,1.1,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,298.4,41.9,N,New South Wales,2019-12
7621,-35.97,147.681,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,302.5,55.7,N,Victoria,2019-12
7622,-35.971,147.669,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,304.9,50.4,N,Victoria,2019-12
7623,-35.973,147.658,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,303.4,33.3,N,Victoria,2019-12
7624,-35.975,147.646,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,304.4,46.9,N,Victoria,2019-12
7625,-35.977,147.634,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,304.5,73.1,N,Victoria,2019-12
7626,-35.979,147.622,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,308.3,145.8,N,Victoria,2019-12
7627,-35.981,147.611,moderate,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,303.9,63.4,N,Victoria,2019-12
7628,-35.985,147.587,low,1.1,1.0,2019-12-30,1970-01-01 00:00:00.000001310,T,10,6.0NRT,299.5,7.3,N,Victoria,2019-12
7629,-35.583,149.896,moderate,1.3,1.1,2019-12-30,1970-01-01 00:00:00.000001310,T,100,6.0NRT,302.6,88.0,N,New South Wales,2019-12
