,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,radiative_power,daynight,state
914,1760,13132,13132,-36.201,147.684,low,1.1,1.1,2019-12-31,1530,A,100,6.0NRT,290.4,25.5,N,Victoria
915,424,3952,3952,-35.27,150.036,moderate,1.2,1.1,2019-12-30,345,A,60,6.0NRT,305.3,16.0,D,New South Wales
916,2784,10422,10422,-32.691,150.893,high,1.1,1.0,2019-12-31,10,T,92,6.0NRT,312.7,52.1,D,New South Wales
917,1550,18349,18349,-37.654,148.722,low,1.1,1.1,2020-01-02,415,A,67,6.0NRT,290.3,19.2,D,Victoria
918,4204,11017,11017,-35.71,149.971,low,1.1,1.0,2019-12-31,10,T,95,6.0NRT,299.9,0.0,D,New South Wales
919,1892,6169,6169,-37.431,148.118,moderate,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,308.1,80.9,N,Victoria
920,3083,23935,23935,-35.796,148.039,low,1.3,1.1,2020-01-03,1245,T,99,6.0NRT,295.6,23.5,N,New South Wales
921,4585,4824,4824,-30.694,132.991,high,1.7,1.3,2019-12-30,525,A,100,6.0NRT,315.7,513.7,D,South Australia
922,2275,17334,17334,-34.997,150.57,low,1.0,1.0,2020-01-02,0,T,55,6.0NRT,290.3,18.1,D,New South Wales
923,4825,30276,30276,-37.186,149.884,very low,2.3,1.5,2020-01-04,1325,T,94,6.0NRT,268.2,0.0,N,New South Wales
924,2874,11127,11127,-35.816,148.089,high,1.0,1.0,2019-12-31,10,T,100,6.0NRT,313.7,0.0,D,New South Wales
925,2979,6573,6573,-37.206,148.365,moderate,1.1,1.0,2019-12-30,1310,T,77,6.0NRT,300.4,10.5,N,Victoria
926,2811,26299,26299,-37.175,148.372,low,1.0,1.0,2020-01-04,400,A,94,6.0NRT,299.0,48.7,D,Victoria
927,3511,6068,6068,-37.432,148.296,moderate,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,302.4,53.4,N,Victoria
928,1954,8198,8198,-33.996,142.242,low,1.2,1.1,2019-12-30,1310,T,78,6.0NRT,297.1,10.9,N,New South Wales
929,1569,33283,33283,-37.545,149.24,very low,1.0,1.0,2020-01-04,1505,A,4,6.0NRT,286.9,8.9,N,Victoria
930,130,30148,30148,-37.31,149.857,very low,2.3,1.5,2020-01-04,1325,T,100,6.0NRT,277.5,0.0,N,New South Wales
931,1978,7494,7494,-36.048,147.645,moderate,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,306.1,80.9,N,Victoria
932,2083,13475,13475,-37.731,149.278,very low,1.4,1.2,2019-12-31,1530,A,25,6.0NRT,284.1,28.6,N,Victoria
933,849,7418,7418,-36.092,147.65,moderate,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,300.3,15.0,N,Victoria
934,4917,2674,2674,-32.687,150.898,low,2.4,1.5,2019-12-29,1540,A,31,6.0NRT,294.8,17.7,N,New South Wales
935,3764,32259,32259,-37.21,149.984,very low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,279.3,0.0,N,New South Wales
936,959,22855,22855,-41.568,147.807,low,3.0,1.7,2020-01-03,455,A,86,6.0NRT,293.2,127.1,D,Tasmania
937,341,31886,31886,-36.257,150.03,very low,1.0,1.0,2020-01-04,1505,A,48,6.0NRT,287.0,8.4,N,New South Wales
938,475,26388,26388,-37.117,148.271,low,1.0,1.0,2020-01-04,400,A,62,6.0NRT,299.0,12.7,D,Victoria
939,1196,28718,28718,-35.869,148.332,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,329.9,376.0,D,New South Wales
940,2590,5834,5834,-37.481,148.442,low,1.1,1.0,2019-12-30,1310,T,90,6.0NRT,292.4,0.0,N,Victoria
941,2575,34162,34162,-32.586,122.073,low,2.1,1.4,2020-01-05,1410,T,80,6.0NRT,291.4,37.6,N,Western Australia
942,4552,8355,8355,-30.629,151.969,low,2.3,1.5,2019-12-30,1310,T,98,6.0NRT,293.0,55.2,N,New South Wales
943,3074,28539,28539,-35.934,148.317,high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,318.0,206.6,D,New South Wales
944,2171,23888,23888,-35.932,147.911,low,1.3,1.1,2020-01-03,1245,T,57,6.0NRT,295.5,10.4,N,New South Wales
945,2386,20880,20880,-35.875,147.504,low,1.0,1.0,2020-01-02,1515,A,100,6.0NRT,295.7,29.2,N,New South Wales
946,2432,1960,1960,-30.258,150.262,very low,1.4,1.2,2019-12-29,1225,T,46,6.0NRT,288.0,12.9,N,New South Wales
947,3804,2751,2751,-37.183,148.534,low,1.9,1.4,2019-12-29,1540,A,67,6.0NRT,293.4,16.0,N,Victoria
948,4573,33066,33066,-37.354,149.204,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,290.6,44.7,N,Victoria
949,60,33875,33875,-32.741,121.23,high,2.7,1.6,2020-01-05,625,A,82,6.0NRT,313.9,104.4,D,Western Australia
950,993,3560,3560,-19.638,144.986,high,1.4,1.2,2019-12-30,350,A,46,6.0NRT,313.9,39.4,D,Queensland
951,415,34512,10165,-24.374,129.048,moderate,1.6,1.2,2019-12-30,1620,A,100,6.0NRT,300.2,146.6,N,Northern Territory
952,2239,9013,9013,-35.667,149.983,very high,1.6,1.2,2019-12-30,1445,A,100,6.0NRT,400.1,3296.6,N,New South Wales
953,3840,27551,27551,-36.485,148.185,moderate,1.0,1.0,2020-01-04,400,A,96,6.0NRT,305.4,60.9,D,New South Wales
954,3774,1332,1332,-32.086,121.672,high,2.3,1.5,2019-12-29,620,A,87,6.0NRT,312.0,380.9,D,Western Australia
955,2050,29989,29989,-30.468,151.048,low,4.0,1.9,2020-01-04,1330,T,86,6.0NRT,293.9,81.0,N,New South Wales
956,385,23762,23762,-36.241,147.685,low,1.3,1.1,2020-01-03,1245,T,92,6.0NRT,292.6,21.4,N,Victoria
957,3441,20655,20655,-26.523,150.686,low,1.0,1.0,2020-01-02,1515,A,100,6.0NRT,296.1,15.7,N,Queensland
958,2797,5634,5634,-37.592,148.147,moderate,1.1,1.0,2019-12-30,1310,T,98,6.0NRT,301.2,10.7,N,Victoria
959,2109,12914,12914,-35.127,150.559,very low,1.6,1.2,2019-12-31,1530,A,89,6.0NRT,287.4,25.1,N,New South Wales
960,2220,21239,21239,-37.389,149.16,very low,1.0,1.0,2020-01-02,1520,A,100,6.0NRT,289.5,28.6,N,Victoria
961,4857,29039,29039,-35.483,148.064,moderate,1.0,1.0,2020-01-04,400,A,98,6.0NRT,308.9,51.3,D,New South Wales
962,4449,29562,29562,-32.657,151.006,high,1.2,1.1,2020-01-04,405,A,63,6.0NRT,317.7,45.1,D,New South Wales
963,4196,17265,17265,-32.455,123.195,low,4.0,1.9,2020-01-01,1615,A,65,6.0NRT,293.6,62.2,N,Western Australia
964,1625,29907,29907,-30.851,123.332,high,1.0,1.0,2020-01-04,545,A,100,6.0NRT,317.4,201.5,D,Western Australia
965,2160,424,424,-27.719,128.147,very high,1.7,1.3,2019-12-29,200,T,100,6.0NRT,325.1,219.5,D,Western Australia
966,4332,30336,30336,-37.253,149.455,very low,2.1,1.4,2020-01-04,1325,T,19,6.0NRT,280.7,44.1,N,New South Wales
967,1930,29532,29532,-33.155,150.057,very high,1.1,1.0,2020-01-04,405,A,99,6.0NRT,321.4,93.4,D,New South Wales
968,4505,4417,4417,-31.585,151.207,high,1.0,1.0,2019-12-30,345,A,96,6.0NRT,312.0,60.4,D,New South Wales
969,4027,20574,20574,-19.633,144.543,very low,4.3,1.9,2020-01-02,1345,T,7,6.0NRT,288.0,22.9,N,Queensland
970,1102,17794,17794,-28.135,129.716,very high,1.0,1.0,2020-01-02,135,T,92,6.0NRT,321.2,31.6,D,South Australia
971,1537,30036,30036,-37.673,149.18,very low,2.0,1.4,2020-01-04,1325,T,100,6.0NRT,282.0,212.9,N,Victoria
972,3110,22056,22056,-35.868,136.699,high,1.2,1.1,2020-01-03,40,T,74,6.0NRT,310.3,75.2,N,South Australia
973,1855,3964,3964,-35.244,150.005,very high,1.2,1.1,2019-12-30,345,A,100,6.0NRT,327.1,377.1,D,New South Wales
974,4090,16385,16385,-35.846,136.76,very low,4.0,1.9,2020-01-01,1255,T,100,6.0NRT,284.0,205.9,N,South Australia
975,354,25516,25516,-37.175,148.387,moderate,1.5,1.2,2020-01-03,2345,T,84,6.0NRT,303.9,59.6,D,Victoria
976,3968,22344,22344,-29.436,152.132,moderate,1.7,1.3,2020-01-03,320,A,100,6.0NRT,304.1,240.0,D,New South Wales
977,4718,30999,30999,-34.294,149.921,very low,2.7,1.6,2020-01-04,1325,T,81,6.0NRT,289.2,40.6,N,New South Wales
978,3854,28795,28795,-35.787,148.319,high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,314.5,0.0,D,New South Wales
979,2313,12690,12690,-19.21,146.118,low,1.2,1.1,2019-12-31,1525,A,67,6.0NRT,294.6,7.2,N,Queensland
980,1965,26351,26351,-37.136,148.334,moderate,1.0,1.0,2020-01-04,400,A,100,6.0NRT,309.3,209.9,D,Victoria
981,1701,20841,20841,-36.095,149.578,very low,1.0,1.0,2020-01-02,1515,A,78,6.0NRT,285.6,11.9,N,New South Wales
982,1355,14829,14829,-30.814,123.38,high,2.0,1.4,2020-01-01,510,A,99,6.0NRT,311.7,183.7,D,Western Australia
983,1627,19308,19308,-32.876,124.163,very high,1.3,1.1,2020-01-02,555,A,100,6.0NRT,321.9,221.9,D,Western Australia
984,885,22976,22976,-31.239,121.103,moderate,4.5,1.9,2020-01-03,635,A,52,6.0NRT,309.2,96.2,D,Western Australia
985,3339,31958,31958,-36.442,149.615,low,1.0,1.0,2020-01-04,1505,A,0,6.0NRT,290.3,17.8,N,New South Wales
986,696,22097,22097,-23.996,151.663,moderate,1.5,1.2,2020-01-03,325,A,64,6.0NRT,305.0,60.9,D,Queensland
987,3976,14260,14260,-37.007,146.985,low,2.8,1.6,2020-01-01,330,A,57,6.0NRT,297.1,35.8,D,Victoria
988,3385,3434,3434,-28.992,128.256,moderate,2.3,1.5,2019-12-30,105,T,45,6.0NRT,307.0,37.5,D,Western Australia
989,4994,22205,22205,-35.984,149.587,low,2.9,1.6,2020-01-03,320,A,93,6.0NRT,297.5,243.0,D,New South Wales
990,4047,7401,7401,-36.092,147.709,very high,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,351.5,1775.1,N,Victoria
991,2154,29281,29281,-35.263,147.862,very high,1.0,1.0,2020-01-04,405,A,100,6.0NRT,400.1,584.4,D,New South Wales
992,3991,20361,20361,-37.046,147.202,very low,2.4,1.5,2020-01-02,1340,T,73,6.0NRT,284.8,40.0,N,Victoria
993,83,12415,12415,-31.574,151.201,low,2.1,1.4,2019-12-31,1215,T,100,6.0NRT,293.3,56.4,N,New South Wales
994,3152,30213,30213,-37.223,150.014,very low,2.3,1.5,2020-01-04,1325,T,100,6.0NRT,285.1,0.0,N,New South Wales
995,2744,25574,25574,-37.127,147.907,moderate,1.6,1.3,2020-01-03,2345,T,95,6.0NRT,301.4,108.8,D,Victoria
996,727,33588,33588,-25.417,149.222,high,1.2,1.1,2020-01-05,25,T,88,6.0NRT,314.1,40.5,D,Queensland
997,2550,31800,31800,-34.774,150.229,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,298.7,202.5,N,New South Wales
998,1175,9238,9238,-36.093,149.782,low,1.6,1.2,2019-12-30,1445,A,100,6.0NRT,299.8,23.6,N,New South Wales
999,2647,14081,14081,-31.533,151.284,low,1.3,1.1,2020-01-01,335,A,87,6.0NRT,296.8,113.6,D,New South Wales
1000,2159,30117,30117,-37.36,149.822,very low,2.2,1.5,2020-01-04,1325,T,55,6.0NRT,277.1,112.2,N,New South Wales
1001,2496,30000,30000,-29.074,150.782,low,4.2,1.9,2020-01-04,1330,T,99,6.0NRT,295.7,123.2,N,New South Wales
1002,2932,33954,33954,-30.528,150.845,very low,1.1,1.1,2020-01-05,1235,T,53,6.0NRT,284.7,14.6,N,New South Wales
1003,4645,1650,1650,-33.832,150.035,very low,1.7,1.3,2019-12-29,1225,T,72,6.0NRT,287.8,33.1,N,New South Wales
1004,2182,737,737,-35.616,150.003,very low,3.2,1.7,2019-12-29,440,A,56,6.0NRT,285.6,112.3,D,New South Wales
1005,337,28220,28220,-36.107,147.877,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,400.1,0.0,D,Victoria
1006,1614,16259,16259,-35.574,147.917,very low,1.0,1.0,2020-01-01,1255,T,81,6.0NRT,289.5,11.0,N,New South Wales
1007,3679,21129,21129,-36.959,147.298,very low,1.0,1.0,2020-01-02,1520,A,49,6.0NRT,284.5,11.3,N,Victoria
1008,2544,16933,16933,-31.839,121.539,low,1.0,1.0,2020-01-01,1435,T,89,6.0NRT,299.5,10.0,N,Western Australia
1009,132,17506,17506,-36.244,149.993,low,1.0,1.0,2020-01-02,0,T,91,6.0NRT,298.2,78.4,D,New South Wales
1010,985,11648,11648,-35.77,141.309,high,1.0,1.0,2019-12-31,425,A,50,6.0NRT,311.8,7.1,D,Victoria
1011,1822,32303,32303,-37.153,149.501,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,298.8,0.0,N,New South Wales
1012,45,11777,11777,-32.558,150.482,high,2.6,1.6,2019-12-31,430,A,78,6.0NRT,310.0,72.3,D,New South Wales
1013,2151,8235,8235,-32.689,150.11,low,1.6,1.2,2019-12-30,1310,T,97,6.0NRT,297.2,26.2,N,New South Wales
1014,3004,18344,18344,-37.74,148.253,moderate,1.1,1.0,2020-01-02,415,A,75,6.0NRT,308.6,211.6,D,Victoria
1015,4109,11555,11555,-36.062,147.811,very high,1.5,1.2,2019-12-31,425,A,100,6.0NRT,333.0,2587.3,D,Victoria
1016,1718,13310,13310,-37.379,147.768,very low,1.2,1.1,2019-12-31,1530,A,89,6.0NRT,285.6,20.2,N,Victoria
1017,2419,4554,4554,-24.021,151.692,moderate,1.1,1.0,2019-12-30,345,A,54,6.0NRT,304.6,22.8,D,Queensland
1018,2348,8506,8506,-32.304,123.436,very low,1.2,1.1,2019-12-30,1450,T,70,6.0NRT,289.0,14.2,N,Western Australia
1019,1911,3589,3589,-17.568,143.356,moderate,1.7,1.3,2019-12-30,350,A,47,6.0NRT,300.1,30.8,D,Queensland
1020,487,21403,21403,-37.587,149.34,very low,1.1,1.0,2020-01-02,1520,A,86,6.0NRT,288.5,13.9,N,Victoria
1021,2492,16597,16597,-18.151,144.096,low,1.0,1.0,2020-01-01,1300,T,73,6.0NRT,298.2,4.9,N,Queensland
1022,466,10006,10006,-37.516,148.617,low,1.8,1.3,2019-12-30,1445,A,100,6.0NRT,292.5,0.0,N,Victoria
1023,768,18834,18834,-35.945,148.245,moderate,1.1,1.1,2020-01-02,415,A,31,6.0NRT,301.5,12.8,D,New South Wales
1024,1335,4086,4086,-34.262,150.406,very high,1.1,1.0,2019-12-30,345,A,75,6.0NRT,400.1,1396.2,D,New South Wales
1025,958,28455,28455,-36.028,147.842,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,323.4,1378.0,D,Victoria
1026,4819,27986,27986,-35.979,149.704,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,336.3,568.1,D,New South Wales
1027,359,15866,15866,-36.269,149.97,very low,1.0,1.0,2020-01-01,1255,T,48,6.0NRT,286.2,11.3,N,New South Wales
1028,1988,27274,27274,-36.731,147.935,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,330.2,0.0,D,Victoria
1029,390,9717,9717,-37.297,148.58,moderate,1.8,1.3,2019-12-30,1445,A,100,6.0NRT,307.9,1035.1,N,Victoria
1030,1161,6723,6723,-37.133,148.248,low,1.1,1.0,2019-12-30,1310,T,60,6.0NRT,292.7,17.0,N,Victoria
1031,1998,10524,10524,-33.773,150.216,high,1.0,1.0,2019-12-31,10,T,69,6.0NRT,312.2,21.5,D,New South Wales
1032,2069,8276,8276,-32.16,151.375,low,1.9,1.4,2019-12-30,1310,T,71,6.0NRT,298.6,21.0,N,New South Wales
1033,4432,27691,27691,-36.211,149.514,moderate,1.0,1.0,2020-01-04,400,A,76,6.0NRT,309.3,21.0,D,New South Wales
1034,4168,20746,20746,-35.839,150.054,very low,1.1,1.0,2020-01-02,1515,A,24,6.0NRT,289.2,9.9,N,New South Wales
1035,2094,5763,5763,-37.539,148.267,very high,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,368.6,0.0,N,Victoria
1036,1775,1302,1302,-32.4,121.381,very high,2.2,1.4,2019-12-29,620,A,100,6.0NRT,324.8,604.6,D,Western Australia
1037,3321,7483,7483,-35.648,149.987,moderate,1.4,1.2,2019-12-30,1310,T,100,6.0NRT,307.9,88.7,N,New South Wales
1038,2214,4407,4407,-31.605,151.2,moderate,1.0,1.0,2019-12-30,345,A,67,6.0NRT,308.3,20.9,D,New South Wales
1039,4030,14870,14870,-29.031,128.268,very high,1.0,1.0,2020-01-01,510,A,100,6.0NRT,325.1,124.0,D,Western Australia
1040,1606,18773,18773,-36.106,147.896,moderate,1.1,1.0,2020-01-02,415,A,88,6.0NRT,304.7,39.5,D,Victoria
1041,3030,5287,5287,-37.728,148.24,very low,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,278.7,0.0,N,Victoria
1042,4862,7436,7436,-36.067,147.709,high,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,316.0,137.5,N,Victoria
1043,4743,3801,3801,-37.184,148.484,moderate,1.5,1.2,2019-12-30,345,A,100,6.0NRT,308.4,164.3,D,Victoria
1044,1752,9277,9277,-36.126,149.473,low,1.7,1.3,2019-12-30,1445,A,35,6.0NRT,292.3,21.7,N,New South Wales
1045,3429,11917,11917,-20.206,144.074,very high,1.8,1.3,2019-12-31,430,A,83,6.0NRT,320.7,40.2,D,Queensland
1046,1307,24606,24606,-36.485,148.18,low,3.5,1.8,2020-01-03,1600,A,100,6.0NRT,292.8,293.8,N,New South Wales
1047,4174,12281,12281,-35.935,147.504,low,4.0,1.9,2019-12-31,1215,T,95,6.0NRT,292.1,113.7,N,New South Wales
1048,2438,24130,24130,-33.018,150.214,low,1.0,1.0,2020-01-03,1245,T,44,6.0NRT,297.2,7.0,N,New South Wales
1049,2582,1812,1812,-32.562,150.491,low,1.5,1.2,2019-12-29,1225,T,100,6.0NRT,299.7,26.0,N,New South Wales
1050,3479,18864,18864,-35.802,148.731,moderate,1.2,1.1,2020-01-02,415,A,80,6.0NRT,300.9,29.4,D,New South Wales
1051,289,18034,18034,-24.625,146.672,high,1.4,1.2,2020-01-02,420,A,100,6.0NRT,314.7,118.8,D,Queensland
1052,409,29735,29735,-26.539,150.679,high,1.5,1.2,2020-01-04,405,A,94,6.0NRT,319.4,71.9,D,Queensland
1053,4838,24096,24096,-34.332,149.991,low,1.0,1.0,2020-01-03,1245,T,63,6.0NRT,293.8,5.2,N,New South Wales
1054,2549,4767,4767,-32.709,120.985,high,1.9,1.3,2019-12-30,525,A,82,6.0NRT,311.4,59.4,D,Western Australia
1055,3460,30910,30910,-34.743,150.203,very low,2.8,1.6,2020-01-04,1325,T,93,6.0NRT,288.9,175.4,N,New South Wales
1056,2121,27246,27246,-36.743,147.914,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,335.2,0.0,D,Victoria
1057,3022,25108,25108,-35.805,149.997,high,1.3,1.1,2020-01-03,2345,T,84,6.0NRT,310.8,37.6,D,New South Wales
1058,555,24530,24530,-37.404,149.452,low,3.7,1.8,2020-01-03,1425,A,30,6.0NRT,291.5,43.6,N,Victoria
1059,1784,10175,10175,-24.512,125.485,low,2.8,1.6,2019-12-30,1620,A,95,6.0NRT,295.2,57.2,N,Western Australia
1060,2763,22875,22875,-37.195,147.093,low,3.7,1.8,2020-01-03,455,A,60,6.0NRT,296.7,88.6,D,Victoria
1061,3180,13307,13307,-37.539,149.288,very low,1.4,1.2,2019-12-31,1530,A,25,6.0NRT,287.3,30.5,N,Victoria
1062,3274,17397,17397,-35.412,148.032,low,1.2,1.1,2020-01-02,0,T,77,6.0NRT,298.7,30.5,D,New South Wales
1063,3018,12487,12487,-25.409,149.164,moderate,2.4,1.5,2019-12-31,1215,T,100,6.0NRT,306.2,971.1,N,Queensland
1064,1646,4283,4283,-32.684,150.17,high,1.1,1.0,2019-12-30,345,A,90,6.0NRT,311.0,48.4,D,New South Wales
1065,4761,26352,26352,-37.138,148.323,high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,310.3,203.0,D,Victoria
1066,1583,27915,27915,-36.31,147.734,high,1.0,1.0,2020-01-04,400,A,94,6.0NRT,319.5,524.7,D,Victoria
1067,1914,567,567,-32.009,121.509,very high,1.0,1.0,2019-12-29,200,T,65,6.0NRT,321.3,17.7,D,Western Australia
1068,987,16955,16955,-31.628,119.751,low,1.2,1.1,2020-01-01,1435,T,94,6.0NRT,295.6,17.5,N,Western Australia
1069,3223,19301,19301,-32.858,124.264,very low,1.4,1.2,2020-01-02,555,A,87,6.0NRT,289.0,466.5,D,Western Australia
1070,2767,28735,28735,-35.86,148.33,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,329.4,415.1,D,New South Wales
1071,3178,8647,8647,-31.784,151.873,low,1.5,1.2,2019-12-30,1445,A,100,6.0NRT,295.7,31.9,N,New South Wales
1072,1167,2125,2125,-31.906,121.493,low,2.8,1.6,2019-12-29,1405,T,100,6.0NRT,295.5,90.9,N,Western Australia
1073,2331,17441,17441,-35.969,149.524,low,1.0,1.0,2020-01-02,0,T,92,6.0NRT,298.5,46.1,D,New South Wales
1074,4024,3518,3518,-22.499,119.067,high,1.9,1.4,2019-12-30,240,T,76,6.0NRT,311.9,36.4,D,Western Australia
1075,1490,14881,14881,-28.928,128.75,very high,1.0,1.0,2020-01-01,510,A,100,6.0NRT,329.5,219.8,D,Western Australia
1076,1254,7425,7425,-36.08,147.688,very high,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,340.7,0.0,N,Victoria
1077,3510,20745,20745,-35.576,148.159,low,1.0,1.0,2020-01-02,1515,A,71,6.0NRT,290.1,16.6,N,New South Wales
1078,1841,3553,3553,-19.887,144.553,high,1.5,1.2,2019-12-30,350,A,95,6.0NRT,317.8,90.8,D,Queensland
1079,3884,26153,26153,-37.417,149.515,very low,1.0,1.0,2020-01-04,400,A,100,6.0NRT,288.1,111.1,D,Victoria
1080,913,31668,31668,-34.682,150.463,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,293.1,56.7,N,New South Wales
1081,1141,9932,9932,-37.434,148.547,moderate,1.8,1.3,2019-12-30,1445,A,100,6.0NRT,301.7,0.0,N,Victoria
1082,4885,31936,31936,-36.466,149.951,very low,1.0,1.0,2020-01-04,1505,A,22,6.0NRT,278.3,11.3,N,New South Wales
1083,2688,1899,1899,-31.501,151.324,low,1.3,1.1,2019-12-29,1225,T,100,6.0NRT,298.0,71.4,N,New South Wales
1084,4954,33699,33699,-29.412,152.152,high,2.7,1.6,2020-01-05,310,A,96,6.0NRT,310.4,259.2,D,New South Wales
1085,3573,19306,19306,-32.871,124.192,very high,1.3,1.1,2020-01-02,555,A,100,6.0NRT,329.8,387.8,D,Western Australia
1086,4326,15003,15003,-41.659,148.005,very low,1.1,1.0,2020-01-01,1255,T,91,6.0NRT,280.0,19.2,N,Tasmania
1087,3841,32864,32864,-37.315,149.293,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,295.6,128.6,N,Victoria
1088,2598,33234,33234,-37.362,148.794,very low,1.1,1.0,2020-01-04,1505,A,31,6.0NRT,282.9,7.0,N,Victoria
1089,4325,2653,2653,-32.155,151.365,low,2.6,1.5,2019-12-29,1540,A,97,6.0NRT,296.2,56.8,N,New South Wales
1090,1085,2676,2676,-32.678,150.152,low,2.2,1.4,2019-12-29,1540,A,55,6.0NRT,296.9,39.5,N,New South Wales
1091,3885,14801,14801,-30.959,123.614,high,1.9,1.4,2020-01-01,510,A,73,6.0NRT,314.7,50.5,D,Western Australia
1092,3206,8653,8653,-31.794,151.808,low,1.5,1.2,2019-12-30,1445,A,78,6.0NRT,294.7,15.6,N,New South Wales
1093,205,31172,31172,-31.5,151.233,low,1.0,1.0,2020-01-04,1505,A,31,6.0NRT,295.4,5.1,N,New South Wales
1094,4288,26454,26454,-37.104,148.098,low,1.0,1.0,2020-01-04,400,A,92,6.0NRT,297.6,44.4,D,Victoria
1095,2259,21880,21880,-35.841,148.686,moderate,2.3,1.5,2020-01-03,40,T,73,6.0NRT,302.8,66.2,D,New South Wales
1096,4433,18068,18068,-19.822,144.561,very high,1.2,1.1,2020-01-02,420,A,92,6.0NRT,320.6,37.0,D,Queensland
1097,3344,7366,7366,-36.095,147.812,very low,1.1,1.0,2019-12-30,1310,T,86,6.0NRT,270.8,8.6,N,Victoria
1098,4212,24516,24516,-36.497,148.223,low,4.6,2.0,2020-01-03,1420,A,17,6.0NRT,290.8,67.6,N,New South Wales
1099,3195,31919,31919,-36.398,149.579,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,291.9,55.0,N,New South Wales
1100,124,21114,21114,-36.659,147.881,very low,1.0,1.0,2020-01-02,1515,A,88,6.0NRT,287.2,14.1,N,Victoria
1101,439,871,871,-28.395,129.195,high,2.5,1.5,2019-12-29,440,A,87,6.0NRT,318.6,149.5,D,South Australia
1102,3002,26809,26809,-37.047,147.427,high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,318.7,72.5,D,Victoria
1103,2765,31877,31877,-35.838,147.543,low,1.2,1.1,2020-01-04,1505,A,84,6.0NRT,295.0,50.9,N,New South Wales
1104,880,4852,4852,-29.106,131.383,high,1.5,1.2,2019-12-30,525,A,100,6.0NRT,319.0,127.8,D,South Australia
1105,4114,5975,5975,-37.452,148.352,high,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,317.1,0.0,N,Victoria
1106,122,27146,27146,-36.541,149.522,high,1.0,1.0,2020-01-04,400,A,84,6.0NRT,311.0,20.6,D,New South Wales
1107,2854,10564,10564,-33.83,150.025,high,1.0,1.0,2019-12-31,10,T,100,6.0NRT,311.7,124.4,D,New South Wales
1108,814,17788,17788,-28.019,131.464,very high,1.2,1.1,2020-01-02,135,T,100,6.0NRT,321.9,78.9,D,South Australia
1109,2491,10544,10544,-33.805,150.123,moderate,1.0,1.0,2019-12-31,10,T,68,6.0NRT,309.1,21.7,D,New South Wales
1110,3276,33460,33460,-32.603,150.68,moderate,1.8,1.3,2020-01-05,30,T,76,6.0NRT,303.9,52.1,D,New South Wales
1111,1573,33601,33601,-32.362,123.61,high,1.3,1.1,2020-01-05,210,T,75,6.0NRT,313.1,22.2,D,Western Australia
1112,876,20969,20969,-36.472,149.914,low,1.1,1.0,2020-01-02,1515,A,79,6.0NRT,290.3,29.3,N,New South Wales
1113,744,15280,15280,-37.568,149.037,very low,1.0,1.0,2020-01-01,1255,T,94,6.0NRT,288.0,14.8,N,Victoria
1114,382,30059,30059,-37.66,148.861,very low,1.9,1.4,2020-01-04,1325,T,90,6.0NRT,287.7,110.5,N,Victoria
1115,1692,14604,14604,-32.802,124.121,high,1.9,1.3,2020-01-01,510,A,88,6.0NRT,317.4,76.2,D,Western Australia
1116,314,4520,4520,-29.325,151.987,high,1.0,1.0,2019-12-30,345,A,100,6.0NRT,317.7,74.0,D,New South Wales
1117,3668,14812,14812,-30.91,123.73,high,1.9,1.3,2020-01-01,510,A,100,6.0NRT,315.7,227.7,D,Western Australia
1118,2452,3849,3849,-36.156,149.477,moderate,1.3,1.1,2019-12-30,345,A,94,6.0NRT,308.0,431.4,D,New South Wales
1119,3706,197,197,-25.966,150.482,moderate,1.2,1.1,2019-12-29,20,T,95,6.0NRT,309.7,62.9,D,Queensland
1120,4389,30086,30086,-37.4,149.888,very low,2.3,1.5,2020-01-04,1325,T,31,6.0NRT,272.1,56.2,N,New South Wales
